Group_Name,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Motilin_receptor,Motilin_receptor,Serine_protease_S33_family,Serine_protease_S33_family,Serine_protease_S33_family,GABA-B_receptor,GABA-B_receptor,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,Orexin_receptor,Orexin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Steroid-like_ligand_receptor,Steroid-like_ligand_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,MCH_receptor,MCH_receptor,MCH_receptor,MCH_receptor,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_744,0.661856804,0.676417698,0.951225966,0.616530701,0.983774492,1.027630037,0.817553087,0.820571623,0.847233557,0.785317098,1.049157064,0.799366804,0.680635278,0.66081246,0.900768674,0.809091374,1.379546519,0.990797336,1.317633518,1.29974966,0.766758441,0.715922523,0.438541043,0.528964725,0.778644583,0.670123108,0.68146259,0.774660322,1.36169245,0.951044594,0.779047281,0.61584319,0.489785482,0.762713742,0.908461957,1.012104087,0.741341201,0.862802511,0.838741005,0.893634789,0.982529144,0.908163764,1.176989189,0.73727016,0.793541784,0.557794241,0.729471933,0.81982459,0.469301508,0.741759873,1.398687079,0.535131781,0.482642787,1.11570938,1.070645368,1.107070147,0.919806184,0.915050481,0.714585219,0.623558386,0.909048191,1.11791955,1.303934967,0.664339611,0.733474067,1.218105367,1.074944577,1.078665049,0.884728414,1.198974886,0.9389581,0.629537812,0.855944558,0.736633958,0.561751989,0.818979973,0.810382673,0.822753038,0.809908585,0.686902473,0.961125228,0.628449922,0.723689938,0.673397847,1.120632932,0.972662435,1.030649016,0.928069889,0.88226958,0.88625548,0.954019449,0.716041541,0.808926328,0.939917319,0.944035665,0.775767327,0.940974594,0.981059118,0.694430498,0.887431467,0.745525707,1.074003345,0.861168093,0.822387101,0.78069632,0.977341125,1.625046271,0.933047894,0.858799045,0.808926653,0.76883932,0.464383342,1.147439556,1.013391867,1.053369064,0.992855837,0.810225405,0.760429883,1.057891049,1.018396256
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_745,0.488234653,0.592378124,0.965246846,0.55733766,0.917332092,0.932323538,0.881077262,0.804243768,1.044220113,0.665850683,0.882356803,0.794001253,0.757543496,0.659626547,0.936340366,0.962600579,1.273501224,1.076455133,1.324099952,1.246204143,0.862719123,0.5812535,0.44435952,0.681222033,0.774767697,0.764303658,0.802478661,0.775740182,1.21038906,1.182199607,0.826031732,0.686955924,0.544741956,0.899297527,1.029328942,0.830642353,0.827744149,0.876827325,0.738844173,0.878205313,0.99813563,0.920310738,1.051874574,0.739677133,0.846229634,0.407718039,0.800338803,0.665297122,0.563088732,0.528831843,1.280408798,0.701174102,0.507081676,1.044690098,1.102895695,0.924663584,0.890366549,0.826253005,0.829787784,0.775482186,0.944678153,1.012510645,1.279732853,0.694299198,0.666846026,1.220058003,0.9919807,0.946958686,0.704231729,1.055842732,0.988854819,0.683409589,0.922175665,0.669302876,0.723506056,1.002186658,0.713298849,0.879781224,0.999896476,0.810219093,0.795257082,0.608330849,0.848642179,0.720790515,1.174309902,0.84764666,1.034192779,0.813169126,0.944474022,0.965032319,0.992899397,0.768443678,0.796704799,0.725528654,0.947404832,0.690451064,1.026290428,1.025361142,0.881131917,0.792761055,0.698053492,1.027516107,0.996564978,0.920569904,0.712635322,0.951375546,1.543914588,0.981878104,0.958431757,0.941000281,0.728945043,0.497079182,1.147844127,1.038927736,1.235237786,0.771157974,0.731829915,0.695287854,0.866626237,1.08411036
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_746,0.639272829,0.731604561,0.906913444,0.555214121,0.994509312,1.014732715,0.822022906,0.810899537,1.014992571,0.811058583,1.033482451,0.963440089,0.548224528,0.750979581,0.986854843,0.851853317,1.213346089,1.055711485,1.300563126,1.265871403,0.854580626,0.470672518,0.47046785,0.632552908,0.732041278,0.751131651,0.710755257,0.735951008,1.340048855,1.007630051,0.759180869,0.482951716,0.67209795,0.73398245,0.995562767,0.993781017,0.790091907,1.070807309,0.829797444,0.994370429,1.016685934,0.96590876,1.092461581,0.685577188,0.754798446,0.547761079,0.7537639,0.590932806,0.617726277,0.544074704,1.378675352,0.576450345,0.533473067,1.156196356,0.903987312,0.900751126,0.872938446,0.906301828,0.672195432,0.691650083,0.925018726,1.051359621,1.231245707,0.669148553,0.787825715,1.26946817,1.16752284,0.945322543,0.707822641,1.20102661,0.905093576,0.555555234,0.854220909,0.689209535,0.627102974,0.897736098,0.845863199,1.032843449,0.854849515,0.64676056,0.945077241,0.650533406,0.786836325,0.504096644,0.948661097,0.856624133,0.959404134,1.004390747,0.873674385,0.878362343,0.926772083,0.885990044,0.884359114,0.873850219,0.784301262,0.879099046,0.935612663,1.037263662,0.795630658,0.78956644,0.672339052,1.164191385,1.042968363,0.809218384,0.829235025,0.861467158,1.689314402,1.0866656,1.010382252,0.791445352,0.686719891,0.512514369,1.282255949,0.928743336,1.118103026,0.882552949,0.87065512,0.780976568,0.843223439,1.160600904
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_747,0.568111502,0.658308574,0.783015012,0.428990611,0.943804105,0.882693228,0.728309107,0.792325177,0.931645635,0.670710483,1.096451597,0.785286416,0.677392568,0.743887949,0.89166269,0.810215186,1.329083354,0.979183913,1.213392249,1.400893023,0.823221936,0.588646262,0.482511638,0.519163351,0.89022811,0.676430006,0.594752394,0.652935229,1.319707922,1.122341384,0.847519336,0.544478454,0.485121827,0.71249583,0.964811269,0.830167135,0.612337134,0.965981077,0.704082228,0.817791227,1.047486995,0.885078887,1.12082364,0.592951504,0.727589528,0.468581694,0.753485692,0.832115361,0.624585037,0.528059595,1.237294219,0.659304308,0.654627906,1.109441243,1.006481971,0.90880141,0.839846313,0.746035899,0.738277906,0.715431264,0.958638019,1.022678494,1.320946629,0.788444812,0.756912766,1.130746947,1.08716258,0.94475667,0.708266739,1.109944839,0.950444342,0.544301789,0.940182595,0.738958548,0.729490519,0.7760832,0.818690107,0.950130715,0.829245965,0.690556515,0.962384121,0.58302561,0.731912598,0.657327554,1.162889256,0.875977579,1.008950469,0.935261651,0.885937034,0.832202994,0.982014264,0.708332221,0.81676202,0.746954111,0.968868467,0.663246447,1.015929982,0.891410444,0.849674841,0.875905228,0.537594738,1.125358663,0.99052139,0.927204583,0.924618207,0.888131754,1.505052807,0.930362478,1.008310782,0.979095951,0.607739212,0.56621896,1.28909262,0.908833115,1.050314031,0.979075834,0.862938411,0.805953629,0.858320978,1.104607126
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_748,0.459414765,0.682623332,0.849202222,0.616648388,0.90819009,0.864751251,0.867227993,0.865748681,0.816672888,0.807763023,0.995969196,0.868831837,0.781291363,0.611492189,1.069590873,0.759299895,1.272274303,1.151740682,1.265213456,1.446944372,0.781353914,0.491057057,0.528453027,0.661535036,0.688218864,0.672485728,0.752506154,0.826331113,1.347847162,1.035551562,0.654152587,0.504565648,0.660015269,0.902162107,1.043216898,1.022904153,0.822387963,1.042640828,0.725356557,0.940248059,1.001659709,1.086011281,1.008028347,0.608538807,0.74092557,0.612710024,0.776282839,0.65270061,0.648408876,0.685323571,1.321656543,0.740201494,0.716369478,1.082536247,0.895549552,1.018154074,0.77300775,0.923677896,0.813664593,0.693138458,0.940095609,1.092275459,1.209749748,0.72030622,0.818007441,1.225974639,1.130209387,1.189869573,0.823554007,1.222360285,1.008100061,0.686496524,0.829662727,0.738532613,0.582170238,0.816845945,0.809336221,0.86829581,0.893716595,0.665617978,0.900510508,0.539289808,0.814533385,0.720916684,1.070674192,1.028859288,1.003951289,0.775873231,1.007520335,0.79339597,0.960807791,0.89339709,0.970376489,0.728667468,0.821248519,0.689427822,0.972411839,0.962702473,0.867923073,0.745539165,0.723369961,1.149839826,0.9121061,0.875164487,0.931560828,0.908298436,1.478880594,1.033307676,0.988849115,0.769607064,0.799762996,0.494105783,1.100810986,1.023211729,1.249705631,0.847630943,0.9389553,0.74528637,1.041424474,1.1303511
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_749,0.52509342,0.643194563,0.945335811,0.572338002,0.98974156,0.97454205,0.8417716,0.752250155,1.04583309,0.660811271,1.014804531,0.809734584,0.623942868,0.672208238,0.946767836,0.946295841,1.195777549,1.194387046,1.423543375,1.359252316,0.945453038,0.659046704,0.441230848,0.600170472,0.718730405,0.7002016,0.673883756,0.758738862,1.298518748,1.073979682,0.750906428,0.624190575,0.652888134,0.908710617,0.949914008,0.82695065,0.705080068,0.945341792,0.740651561,0.889127949,1.077885618,0.979821429,1.128250785,0.682930123,0.738626861,0.586634824,0.78365446,0.634443753,0.417293376,0.618850468,1.421172783,0.774513018,0.522631056,1.111753978,0.899359429,1.076984364,0.766248511,0.880919158,0.694124656,0.833728463,0.894310776,0.930313892,1.253054074,0.665469148,0.791169175,1.200736069,1.114842531,1.066719288,0.816144188,1.108091362,1.049727281,0.587171431,1.023986702,0.635012736,0.600021326,0.886613975,0.679568587,0.881048395,0.827680573,0.665513853,0.942381147,0.712538841,0.662043534,0.563157193,0.987831115,0.972442238,1.0524141,0.918390319,1.025363122,1.020281983,1.026823532,0.905753202,0.840210619,0.733718968,0.784710418,0.698121172,1.016624225,1.020141838,0.803657472,0.870802595,0.596281809,1.127381203,0.921420108,0.83619496,0.738204156,0.927891282,1.530414699,0.933962404,0.971013075,0.961776909,0.724125395,0.552165355,1.172829612,1.130758101,1.189065752,0.993975331,0.82093326,0.704879681,0.971092362,1.125521451
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_750,0.633787879,0.733054266,0.914850926,0.577455453,0.991780888,1.071538975,0.903712054,0.75970078,0.881239582,0.841987653,1.024775049,0.8533628,0.776472209,0.678893276,1.025032624,0.960280767,1.21205435,1.150795945,1.22346599,1.431155245,0.880016097,0.49960507,0.609584843,0.517311496,0.874376796,0.61776114,0.690038698,0.715544293,1.214335903,1.017884335,0.72570771,0.668212393,0.679959231,0.665983719,0.972229194,0.994248663,0.610557471,1.066458983,0.810225769,1.026090905,0.906504698,1.075712811,1.16351385,0.584546683,0.707443834,0.424005075,0.685843347,0.767614461,0.649204234,0.698701,1.298963631,0.675701573,0.571678809,0.969830136,0.862547003,1.086012338,0.830458855,0.864676619,0.799648695,0.653877067,0.941391161,1.055191863,1.080889252,0.901268693,0.784702396,1.149960657,0.996518638,0.963756932,0.71082801,1.240287068,0.881231576,0.502449617,0.882808395,0.714219898,0.688394839,0.787708198,0.748787957,0.932161255,0.862441623,0.710689364,0.794933067,0.541379498,0.724924004,0.603964931,0.953612823,1.062555974,0.835319879,0.844214898,0.847706153,1.003891614,0.934941303,0.809240491,0.86415021,0.849247747,0.990011471,0.852633742,1.116532451,1.014359363,0.840789927,0.728138085,0.636625045,1.135306998,0.950977422,0.842189798,0.746047635,0.969514617,1.497026033,1.025016319,0.944322613,0.875734902,0.742100639,0.620793514,1.110134295,1.121784584,1.209977537,0.798078426,0.899699127,0.749785851,0.976284934,1.076755771
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_751,0.578914242,0.693547472,0.800981281,0.443759359,0.939070047,0.853470893,0.946950824,0.86979459,0.955546061,0.704983737,0.962046421,0.855644757,0.670095495,0.82180739,0.911075413,0.748355599,1.285006208,1.141378702,1.393315832,1.44566677,0.871952058,0.593257536,0.564787728,0.595110222,0.843514971,0.721810449,0.645227736,0.805486168,1.266171627,1.052305592,0.707528932,0.548279781,0.656145374,0.731650412,0.945639535,1.021820882,0.680027783,0.878642788,0.816235653,0.983326625,0.895748578,1.11504092,1.011917038,0.67574438,0.937671892,0.464243682,0.667924338,0.657465522,0.623108006,0.614021445,1.409471498,0.776705693,0.62652523,1.029009196,0.908204898,0.98656598,0.878125066,0.992331325,0.663060893,0.791879837,1.019824112,1.052070269,1.304424822,0.675997851,0.65357635,1.327740396,0.984095932,1.063371911,0.710228272,1.073705398,0.983090734,0.54090966,1.040174296,0.664261609,0.662597647,0.806027231,0.654491896,0.829232118,0.800985921,0.689419626,0.819482558,0.557777959,0.811742612,0.533083629,0.999426596,0.948887552,0.863843451,0.889938993,0.920096773,0.799056887,0.859398127,0.763671917,0.845527145,0.877613146,0.866341818,0.783477893,0.974046658,0.906297688,0.919113959,0.91208392,0.664110599,1.13282375,0.967152827,0.791200807,0.895512046,0.76494509,1.549946675,0.97557215,0.88881008,0.951540938,0.681929485,0.487428861,1.184281986,1.075105325,1.095371971,0.877547095,0.831580367,0.720005416,1.007899059,0.994035174
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_752,0.587080939,0.817469355,0.741177509,0.447585019,0.987651493,1.081471103,0.770140804,0.752290316,0.818853368,0.628877707,0.918987023,0.815744046,0.741466813,0.662396585,1.045238468,0.921858117,1.312773571,1.013046391,1.223177918,1.482077767,0.756098849,0.663962836,0.636732435,0.460158539,0.860650469,0.76650523,0.78558724,0.663117037,1.328131938,1.13621487,0.692899908,0.473472196,0.588176741,0.8037132,1.099849431,1.042170854,0.656184387,0.903070546,0.883599623,0.817978849,0.996468141,1.081785668,1.171831833,0.601266003,0.841375666,0.566091436,0.642494253,0.670070663,0.572197421,0.542096248,1.297876085,0.555903333,0.531279399,1.155120602,0.980417242,1.029013452,0.882952582,0.785785778,0.695913251,0.717126895,1.039991618,1.121125634,1.198157747,0.878476017,0.813612491,1.240097052,0.952975936,1.083347166,0.882568776,1.136227161,0.952812729,0.495944987,0.870557453,0.678613608,0.780231265,0.889107566,0.871111299,1.042663418,0.879203184,0.567376125,0.984621702,0.684893532,0.780144617,0.555139541,1.007950852,0.896325396,0.947093998,0.802720578,0.90641061,0.892188489,0.843077382,0.715769073,0.9517057,0.793158111,0.868544295,0.820259224,0.930442262,1.006118716,0.708420628,0.67337519,0.613297705,0.959578803,0.922335319,0.966847792,0.866335546,0.954294579,1.559247839,0.964172102,0.784728364,0.801310709,0.708914962,0.541081228,1.32847714,0.908628799,1.204035104,0.835334249,0.877459704,0.700283312,0.881670351,1.0036761
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_753,0.579997495,0.833609386,0.87865989,0.478932198,0.798173386,0.995475358,0.865541747,0.871853129,0.829466432,0.640075274,0.993120274,0.822001455,0.61533794,0.817169276,0.878968517,0.853028703,1.318193788,1.136698539,1.274201467,1.473988929,0.871720059,0.641547081,0.646007049,0.684826135,0.777457192,0.711846387,0.722774846,0.815332766,1.36340274,1.036231944,0.656860956,0.698323925,0.536175151,0.861558312,1.027311681,1.044000307,0.605076263,1.01410422,0.746981136,0.865228545,1.025710194,1.03579502,1.176964252,0.748578479,0.876902384,0.524359668,0.721388773,0.649892114,0.441035239,0.675603232,1.264340979,0.658111299,0.51418899,1.01769145,1.077594873,0.999420281,0.807430211,0.892106852,0.629494746,0.637867686,0.825224618,1.066126976,1.158169109,0.774979072,0.65236014,1.296671469,0.966417178,0.969999685,0.743032182,1.24421636,0.887337231,0.497594263,0.858984995,0.536022922,0.607991101,0.765166203,0.779520874,0.831119847,0.769885789,0.690035882,0.905525201,0.506439372,0.674442217,0.563947359,1.055058649,0.89367397,1.058072054,0.993702261,0.90825027,0.946864669,0.962490925,0.858405567,0.802400516,0.775545714,0.967790928,0.710348102,1.030977692,0.963149464,0.888511762,0.849105718,0.651131205,1.156610471,0.823890504,0.957825039,0.751612608,0.976376842,1.514140957,1.012539035,0.90010592,0.901258446,0.726549594,0.570162276,1.238472114,0.890391206,1.151324883,0.968879767,0.83125491,0.800761907,1.061451785,1.170522064
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_754,0.604943945,0.658645764,0.914375067,0.435585861,0.848485579,1.059084488,0.767242868,0.733229146,1.017584247,0.840287395,0.85262731,0.973611791,0.56146183,0.7605477,0.97254809,0.871799255,1.414928101,1.102796653,1.35772583,1.33286961,0.875435994,0.581077113,0.611400518,0.465136713,0.787528773,0.604387292,0.797791831,0.627137229,1.24347201,1.163647055,0.810814709,0.679380233,0.66221895,0.819587388,1.072084467,1.028243267,0.773447351,1.029330481,0.841417962,0.911374207,0.97495203,1.017216443,1.231604716,0.581722498,0.938799202,0.379963962,0.80134217,0.62895668,0.483078751,0.633114865,1.391713748,0.718991315,0.698888316,1.137321553,1.061013665,1.031445361,0.835406243,0.981067625,0.746779016,0.681236187,0.986642291,1.134251013,1.208569889,0.701465299,0.860779084,1.232434351,1.014195437,1.097203392,0.687861312,1.168037233,0.963198767,0.604072697,0.8992664,0.661080969,0.720047885,0.93982622,0.81300244,1.024847968,0.917290347,0.766389625,0.981290218,0.674882299,0.89519002,0.681824742,1.140518795,0.855282591,0.958218362,0.959383164,0.962911178,0.932635228,0.896655681,0.734157261,0.953711596,0.893073656,0.958878671,0.857127396,0.898849188,0.848832855,0.788312486,0.74550925,0.733406963,1.098081894,0.977959919,0.835174992,0.945610693,0.983547867,1.444703839,1.114660052,0.903174554,0.819952767,0.711809204,0.483833199,1.131266977,1.123083272,1.080478468,1.002543319,0.790221466,0.862619744,0.953878952,1.141460477
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_755,0.548041212,0.625015338,0.797798599,0.595813631,0.87491378,0.861045332,0.9398278,0.743032957,0.982704846,0.844151673,0.889029435,0.929867654,0.756293343,0.83763378,0.926635848,0.970409777,1.213735484,1.114368424,1.394227876,1.433012906,0.860367629,0.483408346,0.561843398,0.641769348,0.796445383,0.533366936,0.601809941,0.668229715,1.185159206,1.189325607,0.771437467,0.624605253,0.550819537,0.696439602,0.908913057,0.885930556,0.670866043,0.980924621,0.834356671,0.90455877,1.012800221,0.891412952,1.091593432,0.786594077,0.738184797,0.403448279,0.688287058,0.644137125,0.551792683,0.632071266,1.297824442,0.67600624,0.656650764,1.042883129,1.049265381,0.984898591,0.742604513,0.947032481,0.792275746,0.733175642,0.837292874,0.961664905,1.243591844,0.81876946,0.789188156,1.212025481,1.025738171,1.000119285,0.851069186,1.016266796,0.984887978,0.605410519,1.046744153,0.608948213,0.773775159,0.980274836,0.805369424,0.866110544,0.767946226,0.808699603,1.007705324,0.466790443,0.755078841,0.617766206,0.965704463,0.972246354,1.00508899,0.783428149,0.944230475,0.877847937,1.022580004,0.703449958,0.889038604,0.796202057,0.856415156,0.861096909,1.080086604,0.994580685,0.805698938,0.69067977,0.700904402,1.03079147,0.813335438,0.844647941,0.726309863,0.760182446,1.54415876,1.098597243,0.821463007,0.891870934,0.804904638,0.443700441,1.15694871,1.054662922,1.165257673,0.843895034,0.752581521,0.839697077,0.847914961,1.159128895
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_756,0.563364025,0.788804183,0.847241921,0.453079371,0.850761172,1.032079375,0.919711606,0.730364824,0.943305506,0.609327165,1.028988455,1.002286158,0.661532799,0.610429153,1.012613764,0.763284316,1.383956579,1.046278801,1.429386588,1.374657765,0.946474616,0.561051757,0.554446909,0.524247827,0.784938735,0.662914658,0.611679282,0.773681991,1.281313567,1.119610862,0.749624649,0.517809875,0.486957212,0.903028696,1.027991305,1.000747944,0.701198774,1.008494625,0.852367415,0.863265763,0.983262652,1.034728336,1.117236731,0.680603275,0.837557289,0.393463455,0.595941622,0.784486338,0.532646217,0.727791115,1.277558844,0.626637112,0.540006113,1.183187489,1.039770972,1.091207342,0.699026495,0.799894097,0.789795071,0.606491805,1.061368101,1.027902278,1.293922364,0.750318786,0.671093799,1.118080345,1.163551872,1.028159308,0.7683875,1.252780775,0.871129427,0.51423279,0.850684093,0.669762916,0.641604733,0.757585907,0.68795776,1.024116312,0.848092075,0.781785448,0.961867137,0.706154309,0.884967512,0.548830625,0.973322782,1.017172535,1.042225799,1.0161183,0.791251967,0.937774009,1.000857571,0.883886347,0.821808276,0.791074187,0.96959487,0.764929805,1.033036609,0.826595047,0.825355301,0.917672128,0.609092948,1.129479749,0.954644444,0.774122128,0.826003015,0.795264913,1.661452877,1.136219797,0.844512296,0.917361107,0.758509886,0.672747158,1.217632837,0.997203368,1.103300542,0.873293112,0.72950574,0.87826861,0.942139333,1.040492896
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_757,0.54667747,0.692902251,0.934644355,0.589389014,0.81574233,0.857198232,0.817993003,0.916225405,1.057054627,0.686003849,1.016688307,0.781947339,0.777021932,0.838394558,0.864891374,0.94255422,1.200609031,1.11742931,1.240099609,1.297862078,0.741538162,0.707022973,0.485980389,0.496710491,0.878642081,0.635903192,0.642146859,0.690874641,1.362723523,1.136599173,0.710050248,0.582946486,0.454178967,0.836777685,0.901582228,0.90649604,0.73248815,0.961922219,0.911856066,1.000724758,0.996906061,1.049588362,1.249866639,0.794100193,0.944705947,0.370806859,0.712500139,0.731323699,0.608205103,0.729988391,1.246116003,0.539002021,0.642268905,0.986206412,1.05061058,0.979547063,0.78743708,0.910803566,0.812529957,0.855350451,0.903301757,1.1498189,1.110206121,0.829231471,0.652262533,1.114229449,1.060135233,0.975139018,0.75736593,1.160466203,1.011026398,0.704734389,0.903818936,0.772814634,0.544454276,0.753675896,0.653979607,1.059014943,0.90611532,0.790315902,0.815988824,0.556439045,0.765303596,0.577101872,1.110044633,0.835768926,0.959709053,0.889759616,0.844472242,0.883589479,1.009833335,0.693417198,1.00399193,0.928193394,0.938504192,0.737888046,0.97541186,0.989330669,0.70455521,0.802126893,0.65217912,1.015675696,0.854883016,0.82134849,0.840311695,0.931830554,1.680522907,1.048274592,0.897041702,0.952959469,0.674635588,0.515131694,1.158146312,1.043360564,1.035525589,0.963451497,0.917397953,0.724247141,1.015299937,1.071917076
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_758,0.535743775,0.64803912,0.899242355,0.392834715,0.927128853,1.002697885,0.870783319,0.853102284,0.90532662,0.816212191,0.884255615,0.890868046,0.625076516,0.846843991,0.971263798,0.884667192,1.282840138,1.005447614,1.429364048,1.401073609,0.947674372,0.597046172,0.551473158,0.455782749,0.846127252,0.612428949,0.611206416,0.845036321,1.189585975,1.033298546,0.731133869,0.681301117,0.679381744,0.687587996,1.025455821,0.997042051,0.605167518,1.074529451,0.710460568,0.851814508,0.926396129,0.908478772,1.169500858,0.753159178,0.951742137,0.455894874,0.816558938,0.794188866,0.502752426,0.508982096,1.266280122,0.716179686,0.669944427,0.963100024,0.983210189,0.967905165,0.807068095,0.979200366,0.7966941,0.639949291,0.95454699,1.047311822,1.245418808,0.723273819,0.819239192,1.340947502,1.153933261,1.141758227,0.868765007,1.103820983,0.879336225,0.602157931,0.857185762,0.641970479,0.683183586,0.919786007,0.70451618,0.919710243,0.941485785,0.730252514,1.027686452,0.498418542,0.6686404,0.615982178,1.135655711,0.86478745,0.983757292,0.95510679,0.89712449,0.985722492,1.07465321,0.811058782,1.012069245,0.94212807,0.777262978,0.79051803,0.998902888,1.017782236,0.790791221,0.780198192,0.50733276,1.025373147,1.055724189,0.747711374,0.712688752,0.992011741,1.457105332,1.054611324,0.990826688,0.811632028,0.622296293,0.493613244,1.28891654,1.111285613,1.091054763,0.901326427,0.75772583,0.80948534,0.962755456,1.013607405
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_759,0.659367953,0.623537439,0.831281845,0.541448127,0.964540772,0.874350865,0.727246218,0.812455784,0.956609904,0.817367478,1.015676436,0.796418659,0.557214879,0.852073617,1.026238145,0.986567245,1.323136653,1.170638369,1.226702011,1.40222438,0.751478865,0.471857104,0.41664086,0.464010715,0.764219367,0.550110999,0.800577604,0.651925321,1.149340562,0.995305612,0.855118283,0.644596779,0.55953624,0.670374901,0.952241343,1.017003922,0.794231064,1.045803086,0.820759063,0.849532905,0.951926322,0.906811804,1.093312341,0.660113457,0.953026995,0.578744752,0.627849069,0.737406268,0.426511465,0.63891347,1.315830062,0.534818541,0.515238067,1.18101382,1.08468437,0.941576769,0.692504752,0.99162008,0.694711191,0.825121296,0.825650626,0.976252614,1.11442992,0.745601622,0.621697165,1.251917582,1.013972639,0.956017263,0.82697791,1.062245709,1.059853485,0.583454088,0.886615207,0.733674928,0.670540096,0.939179041,0.666110395,0.99577768,0.770747042,0.79564135,0.838796592,0.588744699,0.705642209,0.48279692,0.974214755,0.840070823,0.816765796,0.9338635,0.919062793,0.782991724,1.000546114,0.753008055,0.896006716,0.859122244,0.869056629,0.819381226,0.926236486,0.938928831,0.821538014,0.75612652,0.736090259,1.102764175,1.02351347,0.985953038,0.787471757,0.93004126,1.522385974,0.97726292,0.774789825,0.973229825,0.663516561,0.440612973,1.210086215,1.052879531,1.112833646,0.922289052,0.743765986,0.733163337,0.885293634,1.084167073
